ACH-000432,-4.134792,2.725272,-0.637913,-5.944696,2.412266,3.683231,,0.576125,3.806711,2.995332,,1.313624,,-2.123841,3.348192,4.205378,4.312731,2.278343,3.858514,0.326078,0.182611,1.259333,1.518464,-0.916682,-3.581242,4.46513,1.166462,1.095018,2.932329,4.107205,-3.154286,1.727503,-1.584899,-1.369708,1.075642,1.91187,2.805545,0.723585,3.323018,4.694383,0.504236,2.72392,2.073892,3.236555,2.229731,4.364244,1.872511,0.269723,-6.001648,-5.56625,,-0.646758,3.369448,1.009487,-4.823347,2.993822,-0.285639,-0.868357,3.850594,0.298567,2.397931,,,,,,,,,,,,,,,,1.758107,,,,2.508503,0.412553,,-1.641455,-2.01996,,3.284408,,,1.65626,1.943692,0.786764,0.604343,-1.473859,,-3.133666,-5.996294,,,2.751803,2.775912,4.176873,-0.174775,,,1.696137,-0.989035,2.355879,,2.209052,,,,,,-1.685281,-1.862529,1.905611,6.002478,-2.377059,-3.025933,-2.765518,2.384482,3.079088,2.66678,-0.81831,4.540842,0.866934,1.257842,2.967979,4.482257,0.058873,4.521972,2.963217,-0.120725,2.944489,1.583743,1.852079,1.779723,1.654345,2.16461,-5.673937,1.819212,-7.02376,,3.02547,2.568404,-3.681625,4.78023,-4.959861,-5.612224,0.193129,-4.220749,-6.324436,,,2.708382,-3.232697,-0.172402,-4.722363,-0.03853,-2.602767,1.306411,3.111667,-4.183455,3.810501,-1.137081,-1.581887,1.796276
ACH-000254,1.810372,4.798843,1.086318,-1.870863,6.050943,6.002933,,-0.547376,5.559982,5.82624,,3.410815,,0.476741,-0.287175,5.030245,5.960315,3.581647,5.120193,4.068844,5.702445,2.443009,4.443887,2.429065,2.828238,3.718142,3.762748,5.664872,-0.20038,6.09111,-0.526544,0.530358,-0.351397,1.314197,2.807518,4.235529,4.992001,3.64675,6.521302,5.770922,0.192073,3.551924,4.766923,6.036528,5.53453,4.627314,3.258984,4.821727,-0.582625,-2.230238,4.047128,3.59699,4.786434,2.916225,-0.132028,4.339325,2.051798,4.289434,5.45077,5.756987,4.768953,,3.671392,5.286069,5.534812,3.432963,5.205934,5.40472,6.066167,5.692076,5.795979,5.078346,2.722795,4.888437,3.794456,3.882497,4.685651,5.53157,5.782743,,7.068399,5.250498,,1.048722,4.792946,,4.022746,,,1.766868,0.941303,4.494503,6.067363,1.655185,-2.996411,-1.757987,-4.780231,,,4.115292,2.847623,5.765002,3.335846,,,4.825693,3.359416,3.066271,2.539821,6.073395,0.68587,5.62989,4.023948,4.666851,5.334625,-1.487379,-0.331508,5.051766,7.342439,2.596704,2.323519,2.163215,2.913873,5.327906,1.887322,2.846554,2.716856,0.415935,2.529354,5.455845,5.419577,0.639647,5.28961,5.970757,1.159343,5.833988,3.134046,4.82823,2.653512,1.765327,3.47225,-3.874801,4.067587,-4.583466,,5.008648,4.507231,0.069175,5.735375,-2.889301,-2.400363,2.461653,1.957772,-4.081604,0.771945,,0.647699,2.706548,2.549586,4.821732,2.948985,1.295035,4.364747,6.026728,2.961852,5.722798,3.906347,0.800933,3.594421
ACH-000772,0.559165,5.59973,-0.406373,-3.401209,5.521114,5.210673,-4.425863,2.982788,3.708525,3.215593,2.491926,2.876739,4.780265,0.383048,4.946747,3.441424,4.544967,3.112691,4.713902,2.350337,0.854535,2.87441,3.567519,1.05986,0.955452,1.81375,1.617153,4.423764,1.352424,4.850821,-2.099867,0.005581,,4.742244,4.116258,4.14816,5.349783,3.295275,4.792664,4.610378,,2.517508,3.988276,4.071903,3.509218,4.497133,4.698,2.087941,2.830095,-3.493605,0.273909,1.275921,3.741202,2.007898,-0.739429,5.201148,0.894394,2.189217,4.048165,2.947808,2.890322,0.057595,3.974893,5.486094,5.540932,1.989629,4.815594,5.464755,3.154956,3.881092,3.921806,4.737733,2.600458,4.235721,3.060634,1.797014,4.120186,5.398698,5.458746,3.011339,1.795483,3.594197,3.165944,-0.213272,3.16365,,4.310666,2.492576,5.60088,2.200573,3.160451,3.798184,2.79436,0.093968,-4.860805,-2.227516,-5.237898,2.248325,1.865134,4.500009,3.117698,4.842143,1.82672,0.334685,-5.052266,1.533804,1.619571,3.117078,4.335184,,-0.719201,4.624753,2.706176,4.774977,4.491956,-1.46822,2.710096,4.528469,5.971305,,0.688722,0.572266,2.126052,3.769773,1.868364,2.611786,2.103908,1.545406,1.960532,2.837081,4.63806,-0.086581,4.153068,2.889338,-0.26363,4.978014,1.406846,2.549195,3.268842,,4.383346,-3.167596,4.960947,-4.430343,4.357929,4.65657,2.96493,-2.302039,4.957857,-3.177591,,,,-4.90898,2.692062,4.590994,3.457268,0.725338,0.990065,2.26195,5.522781,0.826623,3.288036,5.519713,3.856622,5.120455,2.753312,0.408013,3.991442
ACH-000847,-2.115819,5.002682,-1.957848,-4.805427,3.582293,4.49465,,1.544935,3.358636,3.76137,,1.482194,,-1.51709,4.014154,4.183289,5.047709,-0.62153,4.704478,1.617977,4.564078,1.534195,3.734388,-0.169618,-1.674201,0.38556,-0.596739,0.979476,-1.713828,4.727321,-4.291325,-1.257866,-1.929854,3.503664,3.277156,4.338817,4.539892,2.628941,4.684916,5.00043,-0.330209,3.214727,3.110844,3.22916,3.292983,5.047048,3.217654,3.234284,-1.368549,-5.175074,3.025487,1.195666,3.86409,1.954038,-2.287898,3.528033,2.072261,3.350121,4.770368,3.910399,2.971516,,1.233455,4.664527,5.0298,1.545449,3.573936,5.047035,4.605066,3.459302,4.124416,2.991359,2.688324,4.042338,3.086757,2.599433,1.857439,3.156074,4.241535,,6.050414,2.854927,,-0.187741,0.005194,,2.516543,,,0.727262,1.5818,2.647234,4.689861,-0.064365,-3.591549,-1.795361,-5.498967,,,2.771424,1.832871,5.256906,0.334507,,,2.628331,2.326783,2.160762,2.897044,4.723307,-2.302134,4.985546,3.282582,3.590962,5.151234,-1.659275,2.580892,4.982969,6.124107,1.443552,1.266848,1.548277,-1.628305,3.430763,2.629985,0.694116,0.760815,1.180349,1.556748,-0.39652,3.778396,-1.757618,4.496311,3.800295,-0.677125,4.900768,2.109099,2.988448,1.254347,2.374136,2.871391,-5.777355,3.123889,-3.639689,,4.983252,4.200651,-2.605001,4.521054,-2.885985,-5.819469,3.203775,1.149349,-6.315421,0.563892,,3.154744,1.795091,1.08368,2.059875,3.727521,-5.345143,2.589364,4.761163,0.76921,3.894583,1.398268,-0.439969,2.516322
ACH-000766,1.380961,5.215525,-0.302163,-4.096114,5.785964,4.073654,,-1.54137,4.437821,3.199482,,1.697217,,3.311031,-0.769075,5.696989,5.702239,,,2.066305,4.872427,-0.04239,4.934169,2.273021,2.551704,0.24947,1.628672,2.155292,-1.192826,5.796832,-2.672986,-0.779413,-1.781428,-0.024643,0.445522,3.523999,5.379642,,,5.356655,0.422519,3.74115,4.588442,3.941506,4.122042,5.187791,1.853617,2.719918,-1.443774,-4.770337,,2.285046,5.766077,1.290377,-0.820622,3.496447,0.861476,3.747617,5.606428,5.653184,5.326401,,,,,,,,,,,,,,,,2.74809,,,,,4.372569,,0.284696,1.461405,0.539175,3.85445,,,3.114201,-0.04519,4.176158,,0.001937,,2.710008,-4.233618,,,2.085291,2.413843,5.111399,1.034188,,-2.829378,,,2.884671,,5.79789,,,,,,-0.525335,-1.440285,4.708137,6.843792,4.306517,4.248984,0.773143,0.048431,4.921273,0.226154,0.052294,1.375018,-0.703319,1.769713,2.180604,5.759702,-1.6003,5.787929,3.628284,0.122991,5.478127,0.777338,5.773353,2.739407,3.01579,3.468717,-2.341801,0.63668,2.707839,,,3.81545,0.144635,5.660045,-1.961044,-4.938882,3.968679,3.937096,-5.319868,3.385759,,0.280896,1.407611,1.478547,3.399061,1.506386,0.539699,5.139801,5.201249,2.259895,5.789753,4.633414,-0.209456,4.14006
ACH-000355,-1.191072,4.930123,0.223054,-4.632603,3.410182,3.092037,,0.837474,4.657594,2.811329,,2.851886,,-0.138198,3.924542,4.941469,2.427527,1.833317,4.759453,0.976113,4.708376,2.515371,2.679235,0.940445,-1.253863,2.7211,1.754142,3.032281,2.759372,5.142199,-0.629255,2.129403,-0.382431,2.86223,3.699669,4.94389,4.943195,1.938791,3.925691,4.90919,-0.08794,3.567444,2.375264,4.442204,3.354082,4.149555,2.499982,1.944067,3.405082,-4.707263,-0.195775,0.781238,3.847271,1.564044,-5.179056,2.922254,1.844334,1.903134,2.863888,2.349728,3.080257,,0.037379,1.564546,4.124431,0.570367,2.322996,4.388885,2.392208,3.315271,2.857246,2.532436,1.427708,3.892725,3.199406,1.309261,3.433322,2.34611,3.764525,,3.005179,2.595587,,0.639201,1.717853,0.334407,3.76259,,,1.713735,1.805653,3.041762,1.761846,-0.457527,-4.89306,-2.989662,-4.533517,,,2.970324,1.692211,5.173265,1.574475,,-6.705624,1.744229,-0.289885,3.176156,3.5605,4.362174,-2.783076,4.69246,4.093491,3.155752,2.813981,-1.691703,2.948023,4.546959,5.455629,2.640447,3.13232,2.520855,2.390401,4.241214,2.094526,1.394005,4.847982,2.066937,1.909324,4.597388,4.851225,3.658229,4.413846,2.741928,-0.256634,3.703706,2.690879,4.871016,2.426539,2.729923,3.436134,-4.768,3.981959,-4.345898,,2.726991,2.735358,-1.281478,4.928438,-2.796747,-5.355752,1.117694,-0.317912,-5.414883,-3.252797,,1.826086,2.051674,0.874029,2.123543,3.831651,0.306419,3.780796,4.943742,1.391304,4.048628,0.902228,-0.600156,-0.956749
ACH-000783,3.043441,5.885424,1.234707,-3.484704,5.510828,4.377954,,3.212363,3.606575,4.583854,,1.786083,,4.35839,4.393703,4.306653,4.730963,0.455237,3.869972,2.406504,4.835104,4.035816,4.307414,3.887386,3.713676,4.311051,1.180047,3.416853,2.295293,4.793616,-2.627354,0.470671,-1.009244,3.162963,3.68575,4.379342,4.138142,1.643815,4.807366,3.651277,0.915664,3.686744,3.457708,5.099567,4.991762,4.490179,3.185218,4.06593,3.548073,-3.639428,1.978878,3.373321,5.503001,1.899276,2.533176,3.366801,3.822917,5.100357,5.272642,4.976012,4.091932,3.856936,3.493311,5.362275,4.418463,0.746178,3.467568,4.596247,4.372569,3.030181,3.868422,3.539614,2.106371,3.989159,3.588443,4.978723,3.884101,3.452295,4.403039,3.179485,2.818841,4.325446,2.008437,1.986303,2.808298,-0.230836,5.180134,,,1.874098,4.065659,3.258558,4.829301,2.335327,-1.810454,2.510895,-5.5766,2.560018,,2.636583,1.200042,4.325239,2.182401,,-3.350959,4.450518,4.669187,3.519523,5.426667,5.426835,-0.417338,5.410657,3.176204,5.441901,5.314539,-1.268768,2.327883,4.345421,6.432159,5.326984,2.345786,2.669704,-1.049225,3.689849,2.788375,2.14785,0.491356,1.681666,1.805621,0.088486,2.721474,-0.720439,3.842331,3.546613,-0.138692,5.336228,3.959855,5.164851,3.139293,1.917048,3.777951,-5.771475,3.691459,3.588772,,4.442602,4.745847,-1.023284,4.773076,-0.46905,-2.049185,3.996505,2.294994,-5.156129,1.245907,,3.539915,1.27461,0.818978,2.447542,3.11956,0.256998,4.145929,4.735431,3.900463,4.917964,3.586316,2.529623,3.225715
ACH-000987,0.96735,5.388545,1.426904,-2.722396,6.169872,5.509255,,2.506704,5.780406,5.880936,,5.644136,,2.380288,5.135911,6.162912,6.093857,,,2.528563,6.502267,4.762703,4.412717,5.091491,2.869688,3.788369,4.438586,3.68107,3.110576,6.039267,-1.3298,1.755361,0.461152,0.166783,1.880559,3.527457,6.106501,,,5.596412,-0.189986,5.175307,4.297366,6.322037,6.150819,6.337086,3.088719,3.708979,3.061052,-2.674345,,3.486996,5.974734,3.170851,2.373094,6.353419,4.458698,4.799826,4.05673,3.321395,5.278313,,,,,,,,,,,,,,,,2.342141,,,,,5.142194,,1.420413,3.041392,1.672461,4.004581,,,2.027547,5.125144,5.500975,,2.530857,,1.911086,-4.595485,,,4.625172,3.812122,5.875715,3.593632,,-5.017113,,,5.063696,,6.238943,,,,,,-1.173473,-0.909783,6.043148,7.434344,4.298124,2.998873,4.20087,4.672613,6.215246,4.239803,2.811047,3.042759,2.567864,2.299122,5.033094,5.245085,0.765561,5.5254,4.928297,0.854407,6.256242,2.618658,5.028398,3.8215,2.588072,5.122554,-4.051708,5.721012,4.106248,,,6.106969,0.29217,6.20279,-0.232586,-1.944824,5.184927,4.847588,-3.229518,-3.416043,,4.936202,3.00991,1.665191,3.535989,2.000594,2.698204,5.732292,5.858727,4.221215,6.093422,3.820084,1.38039,4.280194
ACH-000008,-0.900305,4.370663,0.500829,-4.442995,5.875725,3.691217,,1.566515,5.35574,1.355216,,2.399076,,-0.281275,5.557492,5.856646,5.683355,2.429509,2.602135,2.352351,2.31233,2.223729,4.910767,1.290835,1.283772,4.226877,3.004413,3.284073,1.457826,5.599818,-3.345471,0.58427,-1.27046,-1.737046,0.743311,1.066282,4.784777,3.144803,5.013599,5.350212,-1.038164,4.342398,3.786312,4.064976,3.945825,3.48855,1.061044,3.030025,1.832577,-3.72567,1.364011,2.45638,4.084553,2.584758,-1.946281,4.900866,2.556283,4.201109,5.284514,4.888522,5.391914,,4.977676,2.080894,4.688979,-4.857478,2.515183,5.925184,4.579814,5.357343,2.429231,1.344809,2.347526,5.071922,3.068,3.941058,3.911755,4.501571,5.388484,,3.361337,3.492969,,0.441549,0.888394,,3.230754,,,2.17912,2.081909,4.782792,5.437382,-0.077663,-3.298414,-4.425918,-6.884155,,,2.528269,3.696489,4.620337,1.879476,,,4.974567,1.863709,3.315949,6.316881,4.95475,-1.107939,6.18273,5.183961,5.133064,3.562459,-2.990291,-2.414401,-1.036739,5.957069,2.454798,1.705522,0.474327,2.311981,5.528712,2.991665,1.003643,1.907486,3.342514,2.154311,3.80683,5.780097,-0.016563,5.093699,4.013667,-1.003577,3.594124,2.048064,3.386455,2.505996,2.588245,3.78365,-6.272035,2.960597,-4.246648,,5.32777,5.219105,-2.126764,5.782912,-2.762168,-3.942379,1.37653,0.560338,-4.970468,1.868041,,3.788991,1.517395,1.598615,3.134265,-0.195098,-0.722323,4.371187,4.824732,3.215838,5.839225,4.658258,0.300596,2.560479
ACH-000823,-1.319697,3.970867,0.962019,-0.446007,5.550896,5.90107,,-0.532155,4.9309,3.153277,,2.825896,,-0.295542,0.221571,3.893246,4.402775,-0.508677,3.216373,1.018784,5.834592,1.539427,3.692025,2.031241,1.853475,2.935522,2.418791,4.226976,2.086414,5.87733,-2.863605,1.816972,-0.604481,2.209792,1.610142,3.591338,4.174614,2.823006,3.874713,5.259411,-0.466129,4.219273,2.295586,4.793105,3.516827,5.283573,3.623666,0.550746,0.591258,-3.994475,2.270163,2.941237,5.345328,2.084697,0.729195,4.751954,4.737277,2.815572,4.876374,1.189273,2.575934,,1.177702,1.834141,4.986441,-2.954788,2.89085,3.938301,2.727142,3.247654,1.347996,0.192077,2.399039,4.489136,2.523595,2.758315,3.684553,2.409735,4.458817,,6.646331,2.689946,,1.483512,2.287895,,3.889886,,,1.714493,0.577347,4.352943,3.861643,-0.740164,-3.241795,-0.416509,-4.902532,,,3.999298,3.067906,5.640868,2.8954,,,2.55614,2.480799,2.242659,0.8352,5.565365,-0.175771,4.3116,4.942308,3.211102,3.681104,-1.333384,0.140068,4.84141,6.96039,3.200494,2.919553,3.899591,0.163726,5.25134,1.090563,-0.604249,3.668111,0.283417,1.604027,0.572512,5.215252,-0.474702,4.668346,3.289274,0.146663,5.186924,2.151559,3.781481,2.569159,0.810927,4.54386,-3.797757,3.688045,2.859733,,5.270629,3.009431,-1.452606,5.511848,-0.402974,-2.779855,0.879626,0.270341,-4.514368,0.905239,,0.676593,4.746946,1.883172,4.402902,2.007295,0.19474,5.100292,4.924044,1.505362,5.324334,2.986449,-1.955357,2.369303
ACH-000838,-2.239098,3.493691,-2.275686,-6.247262,4.526315,3.216662,,0.765995,2.588492,3.092893,,2.679503,,-1.433996,3.936948,4.567078,4.574409,1.409652,4.574516,1.103029,0.631763,1.596779,3.283722,0.861923,-2.866362,1.37326,0.797296,2.245642,0.217044,4.276489,-3.037204,0.160243,-1.596126,0.061944,1.56142,2.606905,4.574516,0.957325,3.540372,4.513206,-0.375125,1.790035,2.656777,4.089195,1.913757,3.702852,1.250547,0.405318,1.028496,-5.987695,0.333693,0.817563,3.68054,1.631519,-4.914012,1.823768,0.944561,-0.761141,1.09768,1.788752,2.860848,,1.741687,1.002355,2.696909,0.173563,1.65696,3.726225,0.954348,1.277698,0.070981,-1.337416,0.566685,2.800784,1.763096,1.2441,,1.717186,3.339533,,1.843772,0.87179,,0.659974,-1.505728,-0.057911,2.848143,,,1.417787,2.64214,2.442603,2.724928,-0.671922,-4.428067,-4.194547,-7.125314,,,1.688283,2.251336,3.61871,-0.266326,,-6.955432,1.116184,-1.283512,1.47591,3.298665,3.237494,-2.188785,4.572895,2.486637,2.425268,1.924151,-3.171612,-0.702729,0.482117,3.902606,3.509512,1.392958,2.359598,0.795539,2.649616,2.100384,1.718673,3.098147,0.804087,1.782028,3.453708,2.970715,-0.864853,3.126906,1.97264,-0.570411,2.344169,0.730316,3.986995,1.535645,0.007309,,-6.084771,3.509945,,,2.435751,1.035024,-2.912631,4.574516,-3.476284,-7.532931,1.276902,-0.027324,-6.899155,-3.742967,,2.780888,3.914871,-0.087435,1.580605,0.715129,-0.36326,4.574516,4.573814,1.512037,3.935828,,-1.479884,2.451449
ACH-000843,-0.938014,4.365179,-1.177484,-5.080193,5.56034,4.73877,,0.47644,5.2296,3.362389,,3.437718,,-0.140073,1.830421,5.580603,5.554487,1.417411,4.14914,0.03244,3.745954,1.725269,2.471507,1.382273,0.299111,2.165477,1.782687,1.823885,0.42213,5.907616,-2.330746,-0.00861,-0.090313,1.685946,1.64672,4.029947,5.305465,3.262172,5.114447,5.522538,0.373535,4.058227,1.418312,4.966745,3.272761,5.526899,1.889729,-0.694748,0.34585,-4.804888,2.883483,1.748084,5.386276,2.669229,-3.66718,5.233981,2.097871,3.647261,3.742688,2.522647,2.998844,,1.562257,2.845002,5.562283,1.984216,3.939856,5.337714,4.660094,3.398075,2.899398,0.860412,2.748464,5.771536,3.150727,2.893666,3.140477,3.833891,5.037098,,5.863851,2.909022,,0.363008,1.170574,0.453146,4.857059,,,1.399232,1.886849,4.135203,4.795389,-1.060832,-3.816639,-2.524627,-5.390856,,,2.434933,2.214864,5.303861,0.656428,,-5.92003,2.57245,1.231919,1.457353,2.28412,5.344565,-1.112597,5.403866,4.606096,5.381864,4.788004,-1.68038,-0.248938,5.368125,6.640939,3.650242,3.714392,2.594558,0.967765,4.665762,2.099998,0.251275,3.602261,0.78074,1.11719,2.699554,4.797348,-0.399411,4.079098,3.831667,-0.444485,5.395277,1.501724,5.564362,3.064651,1.513259,4.700765,-4.113356,4.852993,-3.806579,,3.731836,2.433056,-1.777532,5.075785,-2.72004,-5.927646,3.003699,-0.548685,-6.751594,-2.965844,,1.938221,3.009813,1.436365,2.47664,1.454343,1.985552,4.270987,5.116515,2.010057,4.657775,2.216625,-2.728224,3.314816
ACH-000957,0.049375,5.836158,-0.551432,-2.720688,6.202886,6.200059,,1.940935,6.016185,6.201589,,2.792056,,1.009313,2.90531,6.170709,6.124441,3.232935,5.463549,2.835578,1.583407,3.498523,4.851102,3.422446,2.563095,3.208777,3.154434,1.890096,0.887682,5.683889,-2.115652,0.950035,-0.42307,-1.14435,1.09326,1.960677,6.138179,3.168722,5.580855,5.18101,0.220848,4.184973,4.035557,6.459803,4.395521,5.941356,2.125388,3.953983,4.764487,-1.327439,2.892097,2.866265,5.575167,3.497756,-0.980247,4.466969,2.234349,1.707384,4.151777,3.653986,4.867302,,5.221727,4.575023,6.0217,5.542345,5.667537,5.192503,6.042335,6.172004,5.189531,3.57669,3.861467,5.895678,3.905936,5.284067,4.407402,5.781297,5.061134,,5.064305,3.463669,,1.919387,2.770078,1.362546,3.722445,,,3.150908,2.541306,3.593734,3.930058,0.724519,-2.161569,-2.066983,-3.710683,,2.304969,3.763369,3.747047,5.510254,3.557901,,-4.55978,3.376279,3.027271,5.331697,5.595141,6.153399,1.535688,5.92279,4.862612,5.773968,6.447619,-1.034485,-1.483615,5.719257,7.17128,2.489681,1.529584,5.137111,2.056864,5.441699,2.368991,1.43869,3.386111,1.856094,2.695255,3.332542,4.570362,0.174667,6.197423,5.261982,1.099379,5.534479,3.633957,6.105712,3.653696,4.485011,5.106485,-2.602995,6.305148,-3.402746,,5.351594,4.760695,-0.650654,5.800555,-3.015232,-2.896678,3.014263,0.920695,-3.689558,1.450541,,3.46743,2.674582,1.827043,3.817441,1.180559,1.340971,4.70913,5.960044,3.377268,6.174409,5.341952,0.379193,4.100895
ACH-000228,-0.063276,4.984394,-0.404431,-1.185496,4.773105,5.046292,-3.168677,4.047624,4.428618,4.539681,2.10444,1.543052,3.683311,2.668971,4.483434,3.503182,2.180753,3.169328,3.145735,2.163577,3.271228,2.803729,1.877632,1.860904,1.454802,2.911982,1.640519,4.169475,2.430435,4.317537,-0.948001,1.970035,,1.349478,2.030471,4.903392,3.854532,2.673393,4.658957,4.957327,,2.787595,4.962659,3.752412,2.040621,4.509915,1.799096,4.09402,1.112352,-0.666943,2.655793,2.029347,4.279445,2.153985,1.549876,4.376235,3.83256,3.818154,3.533682,2.37677,4.227409,3.194531,4.17072,4.669356,5.046423,3.296456,4.146587,5.047207,4.817986,3.739968,1.506373,-0.902522,1.543371,4.073627,4.253156,3.901031,3.518517,4.291728,4.962563,3.581185,2.940855,3.043222,3.699615,-0.620752,-0.628397,,3.159752,1.988989,5.047207,2.018429,4.307693,4.282967,4.489373,2.188924,-1.764699,-5.164967,-5.242089,2.425714,3.565793,4.591244,2.744622,4.591244,2.121459,1.6324,-2.591982,2.465066,2.008632,2.127098,2.93283,,-0.365233,3.032352,2.636245,3.161785,2.774844,-0.947256,-0.082802,1.813806,5.954841,,2.203702,1.217245,1.825702,3.650112,2.141943,2.158694,3.423254,1.54687,0.557011,3.739897,5.047207,1.876429,4.828101,4.058985,1.016539,4.749152,1.782293,3.787777,2.744622,,4.061429,2.928735,2.443418,0.483771,4.04949,4.276376,2.817997,-0.014082,5.037868,-1.175315,,,,-2.284257,2.251721,4.673747,3.11241,1.157571,1.741992,4.363791,1.813803,2.352134,4.45841,5.029087,3.425493,4.846084,0.656026,1.548692,2.412022
ACH-000981,-1.612489,3.847703,0.860076,-3.075696,4.188445,4.380328,,0.91927,3.502933,4.426619,,1.80629,,-0.482666,4.22965,4.392065,3.816334,2.709795,4.196842,0.106054,3.897974,1.847423,3.130508,1.870183,2.864575,3.717133,2.992748,2.197559,3.242433,4.453773,-1.146301,2.513517,0.723683,1.565427,2.098224,3.058564,4.024131,1.896343,3.725244,4.243014,0.42847,3.165281,1.770633,2.791246,4.065201,3.98504,2.408253,0.116563,1.574004,-1.783577,1.241206,1.399066,4.276407,1.550455,-3.701577,3.175121,0.004191,2.814616,4.287945,1.362225,3.309891,,1.568288,1.707556,4.338753,-0.835782,3.055301,4.287342,2.970335,3.428082,2.062078,2.064827,1.947678,3.204197,2.816494,1.625426,2.250646,2.924102,4.351897,,2.286084,2.664651,,1.324,0.93176,-0.184952,3.30806,,,1.39536,2.496893,2.324802,1.661553,-0.708739,-3.925163,-2.259837,-5.78944,,,2.232353,1.553355,4.539416,1.830439,,-7.505013,1.725282,-0.06901,2.53339,4.392061,4.318411,-1.29171,4.300861,2.947255,3.610679,2.43795,-2.092222,0.926409,3.353662,4.761084,0.603637,1.147356,-1.20259,2.11184,3.79257,1.899685,0.274239,4.383866,2.08945,1.713607,3.67455,4.276195,2.014995,4.039548,2.766298,0.350783,3.646037,1.859503,3.951581,1.910136,1.515238,3.445472,-0.705383,-1.426139,-6.200154,,2.099212,3.448286,-2.037758,3.822911,-4.247493,-4.493847,1.758998,-1.788667,-3.145478,-3.219644,,2.02361,-1.95566,0.397474,1.7106,2.85181,0.681974,2.683898,4.204581,1.371565,3.526868,2.316012,-1.972115,2.615444
ACH-000568,4.505558,,2.675458,-1.709646,6.29668,,,1.022277,5.154345,4.295139,,5.270978,,2.895861,1.293052,,,,,1.807742,3.152664,1.018219,4.230237,4.829958,,2.532909,1.806948,3.881588,1.046366,6.543222,-0.463752,0.259686,-0.557664,4.309752,5.811658,4.648604,5.833734,,,5.430025,,2.757327,5.036732,6.714135,3.474266,6.183359,4.860358,5.562955,2.401875,-3.348612,,4.674481,6.282428,2.107243,4.243807,4.180055,2.898965,4.296255,6.221171,6.288759,5.484927,,,,,,,,,,,,,,,,1.997102,,,,,4.264446,,2.21023,6.286251,2.764132,5.361082,,,2.426175,5.607128,4.428711,,2.840821,,2.241003,-4.524712,,,3.937792,3.108543,6.283159,4.504893,,-0.149548,,,5.160375,,6.203492,,,,,,-1.201541,3.236443,5.629003,7.854548,5.413282,4.721814,4.408901,2.091306,4.668599,3.979941,3.355016,2.184037,-0.060692,2.146758,3.327421,5.60537,0.452883,6.581701,5.630752,2.085242,5.510698,3.996271,4.427617,4.415623,2.543035,4.086718,-4.602057,6.211488,3.551207,,,6.508894,-0.295789,5.646067,-2.13024,-1.463222,3.518721,4.884193,-3.233451,,,3.743174,1.957301,1.608329,5.578955,4.34714,-0.409182,4.932301,4.45216,4.068323,6.291418,3.614132,3.387329,
ACH-000417,2.961706,5.438794,1.47585,1.59592,6.685619,6.660558,,2.917578,6.134467,7.057374,,3.884253,,4.282406,4.663438,6.689525,6.667279,3.333772,6.549803,6.037244,5.876082,4.838074,4.483572,4.768008,2.929442,3.967654,4.815121,5.562196,2.448657,6.616097,0.36836,1.50536,0.455033,3.213449,4.468152,4.601486,5.905839,3.789368,5.929114,5.995827,1.142943,4.307592,5.830603,5.949547,7.430475,6.122765,6.168417,5.990338,2.403084,-0.996206,1.951976,4.216654,6.531427,4.12912,0.728196,5.020754,7.229805,6.638011,4.275596,6.632239,5.536492,,5.512627,5.556568,6.585587,5.36532,5.189049,6.158546,6.547156,5.292299,2.077309,0.397069,4.320832,6.321661,2.792219,3.381344,5.309404,5.137815,5.854995,,4.233933,5.656921,,1.823396,0.454109,,3.576063,,,3.68369,3.960322,5.263097,5.132234,2.318689,-1.113356,4.168348,-4.77404,,,4.967231,3.358794,6.381465,3.733949,,,4.18028,3.341007,3.258051,6.22275,6.518145,2.312926,6.435482,4.183996,6.039503,6.99291,-0.79881,3.068094,6.566791,8.041837,5.261849,5.850547,3.232202,4.425861,5.504616,3.03214,4.188877,3.193192,3.223728,3.668939,4.954118,6.166191,1.530055,6.631244,6.235862,3.47514,6.114059,2.972523,5.997658,2.219908,4.226557,3.354439,-2.536149,2.726614,4.896134,,6.830378,4.455095,4.529788,5.663369,2.240355,1.747909,5.733777,4.462296,-1.548461,-0.320997,,4.153323,1.36137,2.900366,5.503417,3.949526,3.571982,5.740258,5.386802,3.758548,6.510168,5.785687,1.672665,4.195582
